order_id,order_value,category,discount_pct,payment_method,past_orders,past_returns,account_age_days,city_tier,delivery_days,product_rating,returned
ORD100328,923.46,Home,23.5,COD,4,0,58,Tier3,3,4.6,1
ORD100329,1014.78,Books,15.0,COD,3,0,827,Metro,7,4.2,0
ORD100330,1924.92,Groceries,2.4,Prepaid,6,0,407,Tier2,7,3.4,0
ORD100331,1085.18,Footwear,4.4,Prepaid,3,0,91,Metro,6,4.5,0
ORD100332,1820.79,Footwear,12.0,COD,6,0,809,Metro,4,4.7,0
ORD100333,843.74,Home,36.7,COD,4,0,130,Tier3,3,4.4,1
ORD100334,500.28,Footwear,8.8,Prepaid,6,1,79,Tier2,6,3.7,0
ORD100335,1022.33,Groceries,35.2,COD,3,0,977,Metro,4,3.3,0
ORD100336,1069.0,Beauty,27.9,Prepaid,5,1,27,Metro,7,3.6,0
ORD100337,1274.64,Home,25.4,COD,4,1,1360,Metro,7,3.8,0
ORD100338,107.23,Home,1.5,COD,3,1,48,Metro,2,3.9,0
ORD100339,307.67,Books,6.1,Prepaid,3,0,823,Tier3,3,3.9,0
ORD100340,4309.69,Electronics,23.9,Prepaid,5,0,33,Tier2,5,4.4,0
ORD100341,254.46,Footwear,24.1,COD,1,1,118,Metro,9,4.1,1
ORD100342,2242.77,Groceries,32.9,Prepaid,2,1,119,Tier3,9,3.2,0
ORD100343,1241.92,Footwear,30.6,COD,2,0,185,Tier2,3,4.8,1
ORD100344,1246.16,Apparel,22.7,Prepaid,2,0,78,Tier3,1,3.7,1
ORD100345,3021.97,Home,12.6,Prepaid,3,0,250,Metro,4,5.0,0
ORD100346,2106.03,Apparel,22.9,Prepaid,4,2,14,Tier2,1,3.7,0
ORD100347,1772.39,Electronics,29.7,Prepaid,3,3,352,Tier2,1,3.8,0
ORD100348,2839.65,Footwear,1.0,Prepaid,2,0,819,Metro,9,3.7,0
ORD100349,2405.37,Apparel,8.5,Prepaid,6,0,137,Metro,3,3.3,0
ORD100350,305.57,Beauty,28.7,COD,3,1,587,Tier2,8,3.6,1
ORD100351,1166.68,Home,40.2,COD,6,1,809,Metro,9,4.6,1
ORD100352,2166.74,Apparel,13.9,Prepaid,8,1,206,Tier3,3,3.8,0
ORD100353,1348.31,Groceries,30.3,COD,5,1,111,Tier2,9,4.0,1
ORD100354,1552.95,Apparel,24.8,COD,3,0,84,Metro,7,3.5,1
ORD100355,2179.65,Electronics,15.2,COD,4,0,117,Tier2,2,3.8,0
ORD100356,2435.22,Books,31.1,Prepaid,4,1,98,Metro,2,4.1,0
ORD100357,588.47,Groceries,29.2,Prepaid,4,2,494,Metro,3,4.7,0
ORD100358,1340.95,Beauty,4.1,Prepaid,6,0,58,Tier2,7,4.4,1
ORD100359,572.47,Home,18.4,COD,3,0,47,Tier2,4,3.1,0
ORD100360,847.12,Beauty,15.5,Prepaid,2,0,284,Tier3,7,4.0,0
ORD100361,203.47,Apparel,22.2,COD,6,0,382,Tier3,9,4.1,1
ORD100362,2938.54,Groceries,24.0,Prepaid,1,0,9,Metro,2,2.9,0
ORD100363,3164.73,Beauty,48.8,COD,5,0,203,Tier2,3,4.3,0
ORD100364,1938.1,Home,35.5,COD,4,1,1,Tier3,8,4.1,1
ORD100365,2350.48,Groceries,23.7,Prepaid,3,1,62,Metro,3,3.7,0
ORD100366,3157.87,Groceries,11.4,Prepaid,2,0,1258,Tier2,9,4.6,0
ORD100367,546.73,Footwear,37.6,COD,3,1,106,Tier2,9,3.7,1
ORD100368,2901.51,Electronics,28.5,COD,2,0,383,Metro,5,4.7,0
ORD100369,478.98,Electronics,26.3,COD,3,0,170,Metro,1,2.0,1
ORD100370,584.9,Beauty,20.9,Prepaid,4,2,60,Tier3,1,3.9,1
ORD100371,1074.69,Beauty,29.8,Prepaid,4,1,29,Metro,7,4.3,0
ORD100372,914.49,Apparel,19.0,Prepaid,4,1,576,Metro,8,4.1,0
ORD100373,1360.95,Books,15.0,COD,7,1,605,Metro,8,3.8,0
ORD100374,1508.94,Home,5.7,Prepaid,3,1,100,Metro,1,3.0,1
ORD100375,1697.71,Electronics,27.0,COD,4,0,203,Tier2,5,4.6,1
ORD100376,2176.4,Home,26.4,Prepaid,3,1,88,Tier3,9,3.9,0
ORD100377,327.73,Beauty,24.5,COD,5,0,75,Tier2,4,3.7,0
ORD100378,1433.09,Electronics,8.1,COD,4,1,3,Metro,9,5.0,1
ORD100379,2438.81,Books,17.4,Prepaid,2,1,84,Metro,4,3.3,0
ORD100380,2821.75,Home,15.7,Prepaid,8,0,118,Tier3,7,5.0,0
ORD100381,257.63,Footwear,24.3,Prepaid,2,0,501,Metro,1,4.0,1
ORD100382,1549.19,Home,24.0,COD,3,1,116,Tier2,8,3.3,0
ORD100383,5453.97,Home,19.8,Prepaid,3,0,269,Tier2,1,4.5,0
ORD100384,2502.15,Electronics,4.5,Prepaid,1,0,4,Tier3,9,4.3,0
ORD100385,787.11,Groceries,17.4,COD,2,1,16,Metro,7,3.4,0
ORD100386,280.89,Books,4.0,Prepaid,2,2,176,Tier3,4,4.1,1
ORD100387,3208.22,Footwear,8.5,Prepaid,2,0,258,Metro,9,4.4,1
ORD100388,1670.14,Footwear,17.6,COD,1,1,182,Metro,8,3.3,1
ORD100389,1188.22,Home,18.5,COD,2,1,79,Tier3,1,4.4,0
ORD100390,1852.23,Electronics,1.0,COD,3,1,376,Metro,6,4.7,1
ORD100391,1180.53,Beauty,22.1,COD,6,1,342,Metro,3,3.2,1
ORD100392,2260.67,Electronics,15.3,Prepaid,1,1,1085,Metro,2,3.2,0
ORD100393,359.65,Electronics,6.4,Prepaid,4,1,869,Metro,5,3.3,0
ORD100394,1037.92,Books,12.5,COD,3,0,103,Tier2,7,3.9,1
ORD100395,3302.06,Groceries,30.9,Prepaid,2,0,301,Metro,2,4.2,0
ORD100396,599.11,Books,39.5,COD,4,0,47,Metro,8,3.9,0
ORD100397,425.07,Groceries,24.9,Prepaid,9,0,349,Tier2,3,4.4,0
ORD100398,1101.18,Electronics,20.1,COD,4,1,323,Metro,9,3.6,1
ORD100399,1006.3,Beauty,8.8,COD,6,1,303,Metro,3,4.7,0
ORD100400,2555.29,Books,6.4,COD,2,2,283,Tier3,3,3.0,1
ORD100401,711.72,Beauty,28.3,Prepaid,4,0,372,Tier3,6,3.6,0
ORD100402,2986.14,Apparel,37.9,Prepaid,4,0,81,Tier3,1,4.7,0
ORD100403,2493.01,Books,21.0,COD,3,0,344,Metro,3,5.0,1
ORD100404,768.86,Books,7.7,Prepaid,3,2,926,Metro,7,3.5,1
ORD100405,1331.05,Apparel,43.2,Prepaid,3,0,297,Tier2,7,5.0,1
ORD100406,2211.63,Apparel,7.2,COD,4,0,624,Metro,3,5.0,0
ORD100407,1908.03,Groceries,10.3,Prepaid,5,2,163,Metro,9,4.1,1
ORD100408,783.57,Groceries,37.8,COD,4,0,2,Metro,9,4.8,0
ORD100409,928.82,Beauty,8.9,Prepaid,3,1,258,Metro,6,3.8,0
ORD100410,434.51,Apparel,34.3,Prepaid,1,1,211,Metro,3,3.7,1
ORD100411,911.47,Home,20.9,Prepaid,2,0,224,Tier3,5,3.3,0
ORD100412,3080.54,Beauty,18.7,COD,5,1,59,Metro,7,3.3,0
ORD100413,427.0,Beauty,40.0,COD,6,0,1119,Metro,3,3.8,0
ORD100414,1649.27,Footwear,16.8,Prepaid,6,0,216,Metro,6,3.8,0
ORD100415,1918.85,Home,33.2,Prepaid,1,0,61,Tier2,8,4.4,0
ORD100416,3012.11,Groceries,38.3,Prepaid,3,1,53,Metro,7,3.9,0
ORD100417,1297.37,Apparel,22.7,Prepaid,2,0,502,Tier3,9,4.1,0
ORD100418,1606.55,Groceries,19.5,Prepaid,4,0,52,Tier2,3,3.6,0
ORD100419,1590.89,Beauty,33.7,Prepaid,4,1,96,Metro,5,2.9,0
ORD100420,2725.89,Footwear,12.3,Prepaid,6,0,298,Tier3,6,3.8,0
ORD100421,690.75,Beauty,33.2,COD,3,1,234,Tier3,1,4.7,0
ORD100422,1551.54,Footwear,26.0,Prepaid,8,0,220,Metro,3,3.7,0
ORD100423,226.15,Electronics,21.5,Prepaid,6,0,498,Metro,8,3.8,0
ORD100424,2195.83,Beauty,22.6,COD,6,0,160,Metro,5,4.4,1
ORD100425,3473.7,Home,9.5,COD,4,0,258,Metro,4,3.9,1
ORD100426,2711.91,Footwear,16.3,Prepaid,3,1,156,Tier2,4,4.0,1
ORD100427,755.08,Beauty,37.3,Prepaid,2,0,2186,Metro,6,3.6,0
ORD100428,858.34,Footwear,12.2,Prepaid,3,1,2,Metro,5,3.7,0
ORD100429,3867.75,Apparel,29.7,Prepaid,6,0,901,Tier2,5,3.3,0
ORD100430,297.41,Home,18.8,COD,1,0,496,Tier2,3,4.7,1
ORD100431,1062.67,Electronics,53.2,Prepaid,2,0,159,Tier2,2,5.0,0
ORD100432,1948.3,Beauty,17.7,Prepaid,3,0,207,Tier3,3,4.0,0
ORD100433,1085.1,Home,40.5,COD,1,1,104,Tier3,6,4.6,1
ORD100434,478.25,Electronics,1.2,COD,8,1,9,Tier3,5,4.7,1
ORD100435,860.09,Home,11.9,COD,3,0,146,Tier2,7,3.7,0
ORD100436,3955.08,Footwear,34.4,COD,1,0,31,Metro,2,3.6,1
ORD100437,433.82,Groceries,7.2,Prepaid,4,0,90,Tier3,9,3.7,0
ORD100438,1376.48,Beauty,14.7,Prepaid,3,0,180,Metro,7,3.7,0
ORD100439,1616.13,Electronics,28.4,COD,4,0,47,Metro,6,3.3,0
ORD100440,937.01,Home,4.0,COD,3,1,22,Tier2,6,4.6,0
ORD100441,1644.98,Electronics,41.7,COD,5,0,40,Tier2,5,4.6,1
ORD100442,1377.0,Footwear,11.8,Prepaid,3,0,541,Tier2,6,4.5,1
ORD100443,4505.91,Electronics,24.7,Prepaid,2,0,140,Metro,1,3.5,1
ORD100444,2037.59,Apparel,34.0,COD,3,0,116,Metro,1,3.8,0
ORD100445,1928.96,Books,3.8,COD,1,1,1102,Metro,1,3.8,1
ORD100446,2886.75,Home,32.5,Prepaid,3,1,309,Metro,8,4.2,0
ORD100447,2661.79,Apparel,13.5,COD,4,1,116,Metro,6,4.3,0
ORD100448,1937.19,Footwear,6.0,COD,4,0,92,Tier2,1,4.4,1
ORD100449,353.48,Home,5.1,Prepaid,8,0,909,Tier2,1,3.5,0
ORD100450,4122.64,Home,31.2,Prepaid,4,0,87,Tier3,6,3.4,0
ORD100451,2694.79,Apparel,16.8,Prepaid,1,0,84,Metro,3,4.0,1
ORD100452,3992.52,Home,27.0,Prepaid,7,0,549,Metro,8,3.3,0
ORD100453,536.24,Apparel,25.2,COD,4,1,216,Tier3,6,4.5,0
ORD100454,2694.58,Books,17.3,Prepaid,3,0,32,Tier2,8,3.7,0
ORD100455,2972.42,Beauty,4.4,Prepaid,4,0,232,Metro,3,4.2,0
ORD100456,4860.71,Electronics,14.6,Prepaid,5,1,324,Tier2,2,4.3,0
ORD100457,4057.94,Electronics,33.3,Prepaid,3,0,40,Metro,5,3.0,0
ORD100458,3107.5,Home,23.1,COD,3,0,23,Tier3,5,4.2,0
ORD100459,1215.47,Beauty,16.6,COD,2,2,814,Tier2,9,3.6,0
ORD100460,1353.53,Electronics,23.9,Prepaid,6,1,114,Tier2,3,4.2,1
ORD100461,2453.36,Groceries,13.1,COD,4,1,5,Metro,5,3.9,1
ORD100462,1290.23,Books,0.5,Prepaid,2,0,441,Metro,3,3.6,1
ORD100463,3125.58,Groceries,11.1,COD,6,0,499,Tier2,4,4.2,0
ORD100464,201.72,Groceries,16.8,Prepaid,8,0,27,Tier2,1,4.0,0
ORD100465,223.41,Beauty,11.4,COD,8,1,1358,Tier2,3,3.5,0
ORD100466,2142.9,Books,6.2,Prepaid,7,3,581,Tier2,8,3.9,0
ORD100467,1684.79,Footwear,8.5,Prepaid,2,2,286,Tier2,7,4.5,1
ORD100468,511.64,Footwear,12.7,COD,2,1,29,Metro,8,4.0,1
ORD100469,1093.36,Electronics,12.4,Prepaid,3,1,35,Metro,3,3.7,1
ORD100470,1784.9,Books,25.4,Prepaid,6,0,105,Tier2,5,3.5,0
ORD100471,1928.91,Groceries,18.8,COD,5,2,1386,Tier2,2,3.9,1
ORD100472,4037.71,Apparel,9.6,Prepaid,4,0,140,Tier2,3,4.5,1
ORD100473,302.05,Electronics,48.2,COD,5,0,187,Metro,8,5.0,0
ORD100474,1463.17,Home,11.3,Prepaid,3,1,73,Tier3,4,4.6,1
ORD100475,274.59,Electronics,39.7,COD,2,1,276,Metro,3,4.6,0
ORD100476,739.42,Home,25.2,COD,5,1,536,Metro,8,3.1,1
ORD100477,1914.77,Electronics,32.4,COD,1,0,123,Tier2,2,3.7,0
ORD100478,757.89,Groceries,11.1,COD,4,0,141,Tier2,5,3.3,0
ORD100479,707.44,Apparel,20.9,Prepaid,6,0,763,Tier2,5,3.7,0
ORD100480,279.24,Electronics,8.9,COD,3,0,826,Tier2,3,3.7,1
ORD100481,661.05,Electronics,13.6,Prepaid,2,0,76,Tier2,5,4.9,1
ORD100482,2825.58,Books,17.1,Prepaid,5,0,152,Metro,8,3.5,0
ORD100483,1439.79,Home,2.2,COD,5,0,562,Tier2,5,4.8,0
ORD100484,3312.09,Electronics,14.9,COD,1,0,130,Tier2,2,4.4,0
ORD100485,1123.81,Apparel,30.7,COD,5,0,40,Metro,3,3.7,1
ORD100486,2460.37,Electronics,42.1,Prepaid,6,1,33,Tier2,3,4.2,1
ORD100487,3418.05,Electronics,25.5,COD,6,1,57,Tier3,8,3.9,0
ORD100488,3438.49,Books,12.7,COD,2,0,431,Metro,2,4.0,0
ORD100489,833.18,Home,16.5,Prepaid,6,0,450,Tier2,5,4.5,0
ORD100490,3831.43,Home,12.1,COD,4,0,380,Tier2,5,4.5,1
ORD100491,596.11,Electronics,24.8,Prepaid,1,0,702,Metro,5,4.4,1
ORD100492,1920.92,Beauty,21.8,COD,2,0,66,Tier2,8,3.6,1
ORD100493,2110.9,Groceries,20.4,COD,4,2,61,Tier2,7,3.6,1
ORD100494,803.74,Electronics,20.8,Prepaid,1,0,245,Tier2,9,4.2,1
ORD100495,1237.99,Home,4.0,COD,1,0,97,Metro,5,4.0,0
ORD100496,958.55,Electronics,13.6,COD,4,1,87,Metro,5,5.0,1
ORD100497,496.51,Electronics,38.7,COD,5,1,34,Metro,5,4.5,1
ORD100498,180.76,Books,32.5,COD,6,0,10,Metro,7,2.8,0
ORD100499,842.78,Beauty,7.0,Prepaid,7,0,431,Tier3,6,4.2,0
ORD100500,1509.18,Electronics,24.1,Prepaid,2,0,363,Metro,7,3.2,0
ORD100501,1738.92,Beauty,4.2,Prepaid,3,0,245,Tier3,8,3.4,0
ORD100502,1250.63,Books,28.9,Prepaid,5,0,262,Tier3,8,3.7,0
ORD100503,4241.66,Home,31.1,Prepaid,5,1,161,Tier2,3,3.2,0
ORD100504,1662.03,Books,29.4,COD,6,0,115,Metro,1,4.5,0
ORD100505,594.95,Beauty,24.0,COD,1,1,516,Tier2,8,4.1,0
ORD100506,1154.21,Groceries,7.9,Prepaid,2,0,739,Metro,5,3.8,0
ORD100507,1262.91,Beauty,62.0,COD,3,0,498,Tier3,2,2.9,0
ORD100508,200.92,Groceries,15.1,Prepaid,2,1,295,Metro,8,4.0,0
ORD100509,1032.8,Books,26.6,Prepaid,1,1,185,Metro,4,3.9,1
ORD100510,2210.27,Beauty,30.9,Prepaid,10,0,366,Metro,7,4.0,0
ORD100511,1369.11,Beauty,18.5,Prepaid,6,1,236,Metro,4,3.5,0
ORD100512,2138.33,Apparel,11.7,Prepaid,5,0,152,Metro,3,4.0,1
ORD100513,824.49,Beauty,11.6,Prepaid,5,2,131,Metro,5,3.8,1
ORD100514,2407.76,Home,13.0,Prepaid,0,0,1,Metro,2,3.9,0
ORD100515,1222.82,Beauty,28.4,COD,4,1,240,Metro,2,4.8,1
ORD100516,722.17,Footwear,28.9,COD,3,0,227,Metro,1,4.3,1
ORD100517,2672.36,Electronics,4.3,Prepaid,2,0,178,Metro,4,3.6,0
ORD100518,387.22,Home,24.6,COD,4,0,5,Tier3,5,4.1,1
ORD100519,3337.68,Home,21.3,Prepaid,5,1,510,Metro,6,4.6,0
ORD100520,591.93,Books,10.5,Prepaid,4,0,411,Tier2,7,3.4,0
ORD100521,733.88,Beauty,47.2,COD,4,0,275,Tier3,3,4.7,1
ORD100522,744.18,Apparel,22.2,COD,0,0,357,Metro,8,2.6,1
ORD100523,4671.78,Apparel,9.2,COD,6,0,279,Metro,8,3.1,1
ORD100524,1838.13,Footwear,20.9,Prepaid,3,0,19,Tier2,9,4.0,0
ORD100525,1273.63,Apparel,12.3,Prepaid,7,0,525,Tier2,3,4.4,0
ORD100526,1427.2,Home,9.1,Prepaid,0,0,523,Tier3,4,3.6,0
ORD100527,649.7,Apparel,7.1,Prepaid,3,1,952,Metro,6,5.0,0
ORD100528,2262.29,Apparel,20.4,Prepaid,8,1,116,Tier3,1,4.5,0
ORD100529,2031.85,Electronics,28.7,Prepaid,3,0,324,Metro,2,4.5,0
ORD100530,2258.02,Footwear,14.5,COD,4,0,255,Tier3,4,4.2,0
ORD100531,1315.47,Footwear,22.7,COD,7,0,225,Tier2,6,3.5,0
ORD100532,1290.95,Apparel,20.5,Prepaid,4,1,215,Metro,9,4.6,1
ORD100533,775.98,Footwear,10.4,COD,4,1,106,Tier2,8,4.2,1
ORD100534,2115.91,Footwear,13.6,COD,4,0,415,Tier3,2,3.9,0
ORD100535,1442.61,Footwear,30.1,COD,4,1,7,Metro,2,3.8,0
ORD100536,3564.3,Electronics,10.3,Prepaid,3,1,217,Tier3,6,3.1,0
ORD100537,1812.16,Footwear,5.6,Prepaid,6,0,272,Tier2,9,3.4,0
ORD100538,2735.34,Beauty,10.3,COD,3,0,377,Metro,6,4.4,0
ORD100539,1177.57,Apparel,10.9,COD,4,0,103,Tier3,6,3.6,1
ORD100540,2107.52,Home,38.7,Prepaid,2,1,7,Tier2,9,3.2,0
ORD100541,377.87,Electronics,7.8,COD,5,1,659,Metro,2,4.1,1
ORD100542,3050.65,Books,29.9,Prepaid,4,0,1047,Metro,3,4.2,0
ORD100543,619.52,Groceries,16.7,Prepaid,4,1,57,Metro,2,2.8,1
ORD100544,1279.74,Groceries,18.1,Prepaid,3,1,59,Tier2,8,3.4,0
ORD100545,630.97,Home,37.2,COD,2,1,258,Metro,3,4.4,0
ORD100546,244.68,Beauty,26.0,COD,2,1,2407,Tier3,9,3.8,1
ORD100547,461.67,Footwear,29.3,COD,5,1,178,Tier2,4,4.7,1
ORD100548,525.07,Groceries,12.0,Prepaid,10,1,44,Tier3,3,3.8,1
ORD100549,1197.85,Electronics,18.3,Prepaid,5,1,328,Tier2,1,2.2,0
ORD100550,466.51,Apparel,6.2,Prepaid,1,0,298,Metro,4,3.8,0
ORD100551,1940.27,Apparel,13.1,COD,5,1,379,Tier2,7,4.1,1
ORD100552,128.01,Beauty,38.8,Prepaid,4,1,149,Metro,8,3.8,0
ORD100553,1596.28,Apparel,31.8,Prepaid,8,1,103,Tier2,1,2.3,1
ORD100554,3801.91,Electronics,14.6,COD,4,2,178,Tier2,6,4.6,1
ORD100555,1089.25,Footwear,27.5,Prepaid,4,1,127,Tier2,6,4.4,0
ORD100556,1994.73,Electronics,23.2,COD,5,0,19,Metro,5,4.1,0
ORD100557,801.84,Apparel,15.4,Prepaid,2,2,333,Tier3,8,4.1,0
ORD100558,276.59,Books,34.8,Prepaid,5,1,695,Tier2,6,3.6,0
ORD100559,2223.17,Groceries,25.6,COD,2,2,165,Tier2,8,4.8,0
ORD100560,1063.2,Books,7.5,Prepaid,1,1,331,Tier2,6,2.7,0
ORD100561,985.48,Groceries,15.0,Prepaid,1,1,123,Tier3,4,4.2,0
ORD100562,2197.29,Groceries,18.7,Prepaid,2,1,47,Tier2,4,4.2,0
ORD100563,2369.94,Footwear,16.0,Prepaid,2,0,42,Metro,9,2.9,0
ORD100564,524.2,Home,29.1,Prepaid,7,2,79,Metro,5,3.4,1
ORD100565,1768.8,Groceries,18.4,COD,4,0,144,Tier3,4,3.4,0
ORD100566,1315.5,Apparel,28.9,COD,7,1,1195,Tier3,5,3.8,1
ORD100567,903.89,Footwear,38.2,Prepaid,5,0,13,Metro,4,4.2,0
ORD100568,1286.59,Beauty,8.6,COD,3,1,548,Tier2,5,3.9,1
ORD100569,5431.49,Apparel,5.8,COD,7,0,335,Metro,4,3.5,0
ORD100570,127.41,Apparel,8.1,Prepaid,5,1,291,Metro,7,2.4,0
ORD100571,2424.25,Home,29.4,COD,6,1,519,Metro,4,4.1,1
ORD100572,1302.39,Beauty,28.2,Prepaid,5,0,463,Tier2,9,3.6,0
ORD100573,1405.44,Groceries,38.9,Prepaid,4,0,802,Tier2,7,4.9,0
ORD100574,733.51,Books,41.4,Prepaid,4,1,30,Tier2,6,4.6,1
ORD100575,1026.34,Footwear,9.9,Prepaid,2,0,601,Tier2,7,4.3,1
ORD100576,656.69,Groceries,36.0,Prepaid,2,0,35,Tier2,3,3.2,0
ORD100577,1762.39,Groceries,34.5,COD,4,2,326,Metro,4,4.5,0
ORD100578,966.89,Beauty,20.0,Prepaid,4,0,364,Metro,4,3.6,0
ORD100579,2941.03,Electronics,19.9,COD,6,1,255,Tier3,7,3.8,0
ORD100580,216.41,Footwear,18.0,COD,5,0,224,Metro,9,4.6,1
ORD100581,192.01,Footwear,26.2,Prepaid,4,0,357,Metro,1,3.5,0
ORD100582,950.29,Apparel,28.2,COD,5,1,177,Metro,9,3.7,0
ORD100583,646.6,Home,9.1,COD,6,1,69,Metro,1,3.5,0
ORD100584,1755.22,Beauty,46.9,COD,2,0,371,Metro,4,5.0,1
ORD100585,688.06,Electronics,6.0,Prepaid,4,0,83,Tier2,1,4.7,0
ORD100586,1446.37,Apparel,13.5,Prepaid,4,1,670,Tier3,1,4.9,1
ORD100587,1405.62,Footwear,28.2,COD,8,1,1,Tier3,3,3.9,0
ORD100588,722.38,Books,27.3,COD,5,0,245,Tier2,7,4.5,0
ORD100589,1925.53,Apparel,13.1,COD,3,0,484,Tier2,2,4.3,1
ORD100590,2701.22,Books,32.2,Prepaid,3,3,227,Tier3,4,5.0,0
ORD100591,753.8,Beauty,29.1,COD,8,0,82,Tier2,1,5.0,1
ORD100592,525.33,Apparel,18.0,COD,3,1,185,Metro,4,4.3,0
ORD100593,1716.97,Home,46.8,Prepaid,5,0,14,Tier2,7,4.5,1
ORD100594,1005.38,Beauty,32.0,Prepaid,9,0,90,Metro,4,5.0,0
ORD100595,1770.81,Apparel,21.3,COD,7,0,181,Metro,8,4.5,1
ORD100596,646.65,Footwear,5.7,Prepaid,3,1,168,Metro,7,3.5,1
ORD100597,840.1,Home,6.2,COD,5,1,33,Tier2,9,4.6,0
ORD100598,1135.94,Electronics,25.5,COD,7,0,330,Tier3,2,3.0,0
ORD100599,2579.89,Books,9.4,Prepaid,2,2,79,Metro,8,3.3,0
ORD100600,53.27,Books,20.8,Prepaid,2,0,336,Tier2,3,3.8,1
ORD100601,1199.49,Groceries,10.6,Prepaid,2,1,127,Tier3,8,4.2,0
ORD100602,270.21,Beauty,18.9,COD,4,0,37,Metro,2,4.7,1
ORD100603,667.18,Footwear,26.8,COD,6,0,181,Tier3,1,3.7,0
ORD100604,5347.05,Footwear,7.1,Prepaid,5,0,313,Metro,1,3.6,1
ORD100605,471.08,Apparel,19.2,COD,4,1,419,Metro,9,3.6,1
ORD100606,3090.06,Footwear,39.0,COD,3,1,285,Tier3,4,4.0,1
ORD100607,1469.87,Beauty,28.8,Prepaid,4,0,3,Metro,9,4.2,0
ORD100608,1619.15,Electronics,21.6,COD,2,0,65,Tier2,8,2.3,1
ORD100609,2132.64,Books,16.8,Prepaid,2,0,431,Metro,4,3.4,0
ORD100610,635.87,Home,15.0,COD,1,1,254,Tier2,4,4.7,1
ORD100611,979.14,Home,3.9,Prepaid,3,0,648,Tier2,7,4.7,0
ORD100612,2201.7,Electronics,8.3,Prepaid,6,2,169,Tier2,8,3.2,0
ORD100613,2263.41,Electronics,16.3,Prepaid,3,0,62,Metro,5,4.9,1
ORD100614,1618.98,Footwear,9.6,COD,6,0,208,Tier3,7,4.1,1
ORD100615,3121.4,Beauty,5.9,Prepaid,4,0,71,Metro,3,3.7,0
ORD100616,745.67,Footwear,40.1,COD,3,0,138,Metro,1,4.2,1
ORD100617,1586.26,Apparel,36.9,Prepaid,5,2,615,Metro,7,5.0,1
ORD100618,288.6,Home,25.1,Prepaid,1,1,72,Metro,2,4.3,1
ORD100619,2259.92,Beauty,41.7,Prepaid,4,1,87,Metro,8,3.6,0
ORD100620,972.26,Beauty,19.6,COD,2,1,48,Metro,1,2.5,0
ORD100621,522.11,Books,9.0,Prepaid,4,2,153,Tier2,6,3.7,1
ORD100622,1101.77,Groceries,21.8,COD,4,2,295,Metro,7,4.6,1
ORD100623,420.36,Books,21.7,COD,4,2,125,Metro,3,3.8,1
ORD100624,1947.12,Home,16.1,COD,3,1,28,Metro,7,4.7,1
ORD100625,3667.75,Groceries,20.8,COD,3,0,344,Metro,9,3.6,0
ORD100626,2592.18,Groceries,36.9,COD,4,0,270,Tier2,9,3.5,0
ORD100627,1087.0,Footwear,22.0,COD,7,0,9,Tier3,6,5.0,0
ORD100628,136.82,Electronics,10.5,Prepaid,3,0,98,Metro,1,3.6,0
ORD100629,1586.84,Books,32.1,Prepaid,2,0,101,Tier2,4,5.0,0
ORD100630,1677.08,Books,22.1,Prepaid,1,1,84,Metro,8,3.6,0
ORD100631,1480.14,Beauty,32.0,Prepaid,6,0,22,Metro,6,4.6,0
ORD100632,1025.51,Electronics,35.1,COD,4,1,268,Tier2,6,5.0,0
ORD100633,1990.39,Books,26.7,COD,3,1,119,Tier3,6,4.6,0
ORD100634,348.99,Beauty,20.9,COD,7,0,73,Metro,3,5.0,1
ORD100635,2049.22,Footwear,18.4,Prepaid,4,1,139,Metro,9,3.9,0
ORD100636,1111.53,Beauty,10.5,Prepaid,5,0,52,Tier2,7,5.0,0
ORD100637,3294.62,Groceries,18.4,Prepaid,3,1,1240,Metro,3,4.1,1
ORD100638,4516.5,Groceries,40.9,Prepaid,2,2,117,Tier3,6,5.0,1
ORD100639,1157.66,Books,20.9,COD,3,2,433,Metro,2,4.3,0
ORD100640,3192.86,Home,40.9,COD,4,0,179,Metro,1,5.0,0
ORD100641,286.6,Electronics,10.6,COD,4,0,221,Tier3,4,4.9,0
ORD100642,759.15,Books,12.8,Prepaid,6,0,36,Tier2,9,4.1,0
ORD100643,1231.99,Electronics,0.8,Prepaid,3,1,717,Metro,7,4.9,1
ORD100644,4371.73,Groceries,37.8,COD,7,1,3,Tier2,4,3.9,1
ORD100645,3347.68,Books,46.1,Prepaid,5,2,62,Metro,4,3.7,0
ORD100646,189.29,Books,25.0,Prepaid,7,0,55,Tier3,2,4.7,0
ORD100647,1150.73,Books,10.4,Prepaid,4,1,884,Metro,8,3.8,0
ORD100648,969.4,Beauty,36.7,Prepaid,6,0,88,Metro,2,4.2,0
ORD100649,719.27,Groceries,7.1,COD,6,1,322,Metro,5,3.9,1
ORD100650,2214.87,Groceries,7.9,COD,2,1,445,Metro,6,4.5,1
ORD100651,1462.53,Apparel,18.6,Prepaid,3,2,520,Tier3,3,4.1,1
ORD100652,989.8,Books,19.4,COD,5,2,75,Metro,3,4.0,1
ORD100653,618.61,Home,34.6,COD,2,0,249,Tier2,7,4.7,0
ORD100654,668.3,Beauty,5.3,Prepaid,3,0,129,Tier3,6,4.0,0
ORD100655,3305.35,Footwear,27.1,Prepaid,3,1,537,Metro,8,3.1,1
ORD100656,238.2,Beauty,11.6,Prepaid,6,1,569,Tier2,4,3.2,1
ORD100657,1337.04,Apparel,12.2,COD,4,0,783,Metro,6,4.0,0
